"utc_date","latitude","longitude","depth","magnitude"
"3/17/2016","-16.8158","-69.8912","194","5.1"
"3/17/2016","-8.0624","-76.0621","119","4.7"
"3/17/2016","-3.4794","-79.8806","45","4.5"
"3/18/2016","-13.5635","-72.6124","25","4.5"
"3/18/2016","-8.6662","-75.7625","50","4.7"
"3/18/2016","-3.0381","-78.1803","57","4.5"
"3/18/2016","-8.5606","-74.8002","121","5.2"
"3/18/2016","-7.5768","-74.7918","135","4.7"
"3/20/2016","-5.6563","-78.8393","20","4.9"
"3/20/2016","-9.2092","-75.9598","18","4.7"
"3/21/2016","-4.6288","-80.2323","45","4.6"
"3/21/2016","-4.9065","-76.9196","121","4.7"
"3/21/2016","-5.4646","-77.9603","13","5"
"3/21/2016","-8.7463","-75.7247","140","4.9"
"3/22/2016","-13.3015","-74.6258","74","4.5"
"3/22/2016","-3.4894","-80.186","69","5"
"3/22/2016","-15.1541","-72.487","128","4.6"
"3/22/2016","-13.9367","-75.8315","56","4.5"
"3/23/2016","-14.9094","-72.5419","124","4.6"
"3/23/2016","-16.1581","-69.7438","265","5"
"3/24/2016","-7.5682","-74.6925","155","4.9"
"3/24/2016","-8.7078","-79.3959","42","4.5"
"3/24/2016","-9.1262","-75.2053","123","4.7"
"3/24/2016","-7.5976","-81.1543","20","4.5"
"3/25/2016","-14.8441","-75.3971","28","4.6"
"3/25/2016","-11.7864","-77.58","52","4.5"
"3/26/2016","-2.7706","-77.8576","170","5"
"3/26/2016","-9.993","-78.7945","20","4.7"
"3/27/2016","-13.0774","-75.0906","91","4.9"
"3/27/2016","-3.6721","-80.8198","19","4.9"
"3/27/2016","-12.0893","-77.3181","56","4.7"
"3/27/2016","-14.4442","-75.7727","52","5"
"3/29/2016","-10.3915","-78.5927","24","4.8"
"3/29/2016","-9.6946","-80.0028","13","5"
"3/29/2016","-7.5025","-75.6287","142","4.6"
"3/29/2016","-8.9673","-74.9116","32","4.5"
"3/29/2016","-16.9381","-71.7268","21","4.5"
"3/30/2016","-16.7675","-70.5807","13","4.7"
"4/1/2016","-14.5542","-73.3986","114","4.8"
"4/1/2016","-16.4251","-72.1415","40","4.9"
"4/1/2016","-17.406","-69.9044","178","4.5"
"4/3/2016","-17.0154","-69.5965","195","5.4"
"4/3/2016","-16.6531","-72.4829","70","4.5"
"4/3/2016","-17.5004","-69.7583","187","4.8"
"4/4/2016","-4.6194","-76.3881","90","4.8"
"4/4/2016","-9.7987","-79.9638","19","4.8"
"4/5/2016","-14.4579","-73.003","128","4.7"
"4/5/2016","-15.0036","-74.1102","108","4.6"
"4/5/2016","-16.4551","-72.745","95","4.7"
"4/6/2016","-17.7571","-69.6812","188","4.5"
"4/6/2016","-15.112","-75.1098","48","4.8"
"4/6/2016","-15.204","-74.2025","111","4.8"
"4/6/2016","-7.6275","-74.316","173","4.7"
"4/6/2016","-15.5344","-71.7021","158","4.5"
"4/7/2016","-15.9025","-69.4387","287","4.9"
"4/7/2016","-17.7155","-71.6526","31","4.7"
"4/7/2016","-8.7544","-75.4634","161","4.8"
"4/7/2016","-14.6158","-76.2952","19","5"
"4/7/2016","-9.7763","-75.7076","36","4.6"
"4/7/2016","-15.7381","-71.7436","13","4.5"
"4/8/2016","-18.3278","-69.5944","164","4.6"
"4/8/2016","-10.1293","-78.8226","42","4.6"
"4/9/2016","-4.2027","-78.3815","19","5.3"
"4/9/2016","-5.2358","-80.0928","57","4.8"
"4/11/2016","-15.5042","-73.9368","99","4.7"
"4/11/2016","-8.5292","-74.9826","153","4.5"
"4/12/2016","-8.7466","-75.6948","41","4.6"
"4/12/2016","-5.6383","-76.9924","112","4.6"
"4/13/2016","-15.8886","-71.7406","159","4.8"
"4/13/2016","-7.8668","-74.6746","165","4.5"
"4/13/2016","-5.3823","-81.8007","36","4.8"
"4/13/2016","-15.6585","-75.3314","33","4.8"
"4/14/2016","-6.3827","-72.9674","211","4.9"
"4/14/2016","-17.1048","-70.7575","16","4.5"
"4/14/2016","-8.867","-75.6945","171","4.7"
"4/14/2016","-12.4918","-76.5419","99","4.9"
"4/15/2016","-9.6519","-78.071","124","4.5"
"4/15/2016","-11.7411","-77.0311","98","4.7"
"4/16/2016","-5.7098","-81.8531","35","4.5"
"4/18/2016","-17.7042","-70.0239","170","4.7"
"4/19/2016","-18.0332","-70.4169","102","4.6"
"4/21/2016","-4.3673","-81.5865","27","4.5"
"4/22/2016","-2.6055","-77.3275","141","4.7"
"4/22/2016","-8.811","-74.7322","149","4.7"
"4/23/2016","-10.558","-75.4788","9","4.5"
"4/24/2016","-17.9897","-70.3816","112","4.5"
"4/24/2016","-4.5751","-77.9146","98","4.9"
"4/25/2016","-5.5029","-75.5","37","4.7"
"4/26/2016","-10.0571","-78.854","44","5"
"4/26/2016","-17.0676","-72.8856","34","4.8"
"4/27/2016","-16.7829","-69.7817","220","4.8"
"4/28/2016","-13.2571","-76.7833","64","4.7"
"4/28/2016","-8.5532","-79.5841","43","4.8"
"4/29/2016","-3.1887","-77.7987","39","4.7"
"4/29/2016","-15.4907","-73.1993","127","5.1"
"4/30/2016","-7.8394","-74.7109","175","5.1"
"5/2/2016","-11.7575","-77.8409","58","4.5"
"5/2/2016","-17.8297","-70.4608","33","4.7"
"5/2/2016","-15.0154","-73.0565","114","4.6"
"5/2/2016","-13.9522","-74.5945","109","4.5"
"5/2/2016","-4.0939","-77.8464","30","4.6"
"5/3/2016","-18.4317","-70.2758","54","4.5"
"5/3/2016","-15.4619","-71.6368","156","4.8"
"5/3/2016","-17.4361","-69.9187","12","4.8"
"5/4/2016","-8.8234","-74.98","157","4.6"
"5/4/2016","-8.7328","-79.9224","11","4.8"
"5/4/2016","-17.5295","-73.6165","32","4.9"
"5/4/2016","-15.8062","-71.5783","163","4.7"
"5/5/2016","-17.7254","-72.9713","11","4.5"
"5/5/2016","-8.8332","-77.573","116","4.8"
"5/6/2016","-2.7701","-77.6767","30","4.9"
"5/6/2016","-11.4621","-78.0221","38","4.6"
"5/6/2016","-2.808","-77.8796","157","4.7"
"5/6/2016","-3.83","-77.8071","20","4.6"
"5/6/2016","-16.7409","-71.1068","131","4.6"
"5/6/2016","-11.8017","-77.763","46","5.2"
"5/6/2016","-6.3581","-76.4766","43","4.5"
"5/6/2016","-10.9803","-78.2878","58","4.5"
"5/6/2016","-8.7959","-74.5941","163","5.6"
"5/7/2016","-2.8394","-80.4996","72","4.6"
"5/7/2016","-13.0782","-73.2316","5","4.6"
"5/7/2016","-14.4397","-76.2903","18","4.7"
"5/8/2016","-15.9881","-72.1172","138","4.7"
"5/8/2016","-13.761","-74.6991","92","4.7"
"5/8/2016","-8.0994","-78.479","128","4.6"
"5/8/2016","-3.3192","-80.7653","28","4.5"
"5/8/2016","-3.4691","-80.8034","17","4.5"
"5/9/2016","-7.2171","-75.0613","167","5.1"
"5/9/2016","-17.0024","-69.8167","197","4.9"
"5/9/2016","-3.9689","-77.8396","22","4.6"
"5/9/2016","-11.9398","-75.6823","109","4.6"
"5/9/2016","-11.6997","-76.3369","119","4.6"
"5/10/2016","-2.7562","-80.4571","87","4.5"
"5/10/2016","-9.0541","-80.1492","19","4.8"
"5/10/2016","-7.3229","-80.3142","28","4.5"
"5/11/2016","-16.6089","-72.5392","74","4.8"
"5/11/2016","-15.049","-75.6249","36","4.5"
"5/11/2016","-10.2032","-74.8433","153","4.6"
"5/11/2016","-6.2346","-75.3634","41","4.6"
"5/11/2016","-8.001","-74.6955","170","5.4"
"5/12/2016","-8.4556","-79.8137","49","4.6"
"5/12/2016","-15.8723","-75.0261","20","5.4"
"5/14/2016","-15.526","-72.597","132","4.7"
"5/14/2016","-16.2235","-69.6678","228","4.8"
"5/14/2016","-7.592","-75.9008","42","4.5"
"5/15/2016","-16.7522","-70.8762","147","4.7"
"5/15/2016","-9.3175","-79.092","49","4.7"
"5/15/2016","-8.4626","-74.7606","138","4.9"
"5/15/2016","-17.8687","-69.6427","186","4.5"
"5/16/2016","-13.711","-73.1024","16","4.9"
"5/16/2016","-8.4878","-80.1046","19","4.5"
"5/16/2016","-16.1756","-74.4462","28","4.7"
"5/19/2016","-8.2344","-76.0435","15","4.5"
"5/20/2016","-13.6108","-76.2815","40","4.6"
"5/20/2016","-15.0774","-71.9694","139","4.6"
"5/21/2016","-2.546","-77.4297","165","4.7"
"5/21/2016","-13.5431","-76.025","61","4.8"
"5/22/2016","-16.4094","-74.2332","29","4.5"
"5/23/2016","-7.5541","-76.2339","51","4.5"
"5/24/2016","-18.6267","-69.7803","127","5.3"
"5/24/2016","-17.4163","-72.2789","17","4.7"
"5/24/2016","-14.4111","-76.367","20","4.5"
"5/24/2016","-15.1706","-72.3769","125","4.9"
"5/24/2016","-16.4315","-72.4586","104","4.5"
"5/26/2016","-8.046","-74.7541","137","4.7"
"5/26/2016","-15.8313","-71.5259","155","4.7"
"5/26/2016","-10.9173","-75.543","137","4.6"
"5/27/2016","-8.4482","-75.1331","156","5.4"
"5/27/2016","-5.2492","-81.1225","34","4.6"
"5/28/2016","-9.1684","-80.0648","22","4.5"
"5/28/2016","-15.5828","-74.0798","117","4.5"
"5/28/2016","-14.8808","-72.8622","114","4.6"
"5/28/2016","-17.854","-69.7012","18","4.5"
"5/29/2016","-14.2469","-73.3568","114","4.7"
"5/29/2016","-12.6663","-76.9174","24","4.5"
"5/29/2016","-16.992","-72.1964","61","4.6"
"5/30/2016","-6.1841","-76.3057","30","4.7"
"5/30/2016","-16.1861","-73.0155","29","4.7"
"5/30/2016","-10.6685","-78.4139","55","4.7"
"5/31/2016","-6.0072","-75.4755","42","4.6"
"5/31/2016","-6.7669","-76.803","116","4.5"
"5/31/2016","-8.4476","-80.8811","25","4.5"
"5/31/2016","-8.3426","-75.0053","56","4.7"
"5/31/2016","-3.7907","-81.0956","20","4.5"
"5/31/2016","-14.6819","-76.092","15","4.7"
"6/1/2016","-15.9596","-69.5049","284","4.9"
"6/1/2016","-8.6648","-74.5127","165","4.7"
"6/1/2016","-15.6684","-72.63","132","4.6"
"6/1/2016","-16.7965","-70.6998","13","4.8"
"6/1/2016","-13.6188","-75.2801","71","5.6"
"6/2/2016","-16.8079","-70.6242","16","5"
"6/2/2016","-15.2959","-74.4203","98","4.6"
"6/2/2016","-16.8335","-70.5251","16","4.9"
"6/2/2016","-16.8442","-70.5433","14","4.5"
"6/3/2016","-16.842","-70.6055","9","4.9"
"6/3/2016","-15.074","-72.2384","137","4.8"
"6/3/2016","-2.5097","-77.4515","151","5"
"6/4/2016","-9.8967","-74.931","13","4.6"
"6/4/2016","-8.3394","-75.2081","122","4.7"
"6/5/2016","-8.1643","-79.8554","34","4.5"
"6/5/2016","-16.034","-74.2203","24","5.3"
"6/5/2016","-15.4087","-71.2388","175","4.7"
"6/6/2016","-11.0078","-74.0887","144","5.1"
"6/6/2016","-16.7995","-70.5677","13","4.6"
"6/6/2016","-14.5523","-74.1325","106","4.5"
"6/6/2016","-18.3976","-71.1664","29","4.6"
"6/7/2016","-12.045","-76.6462","96","4.5"
"6/7/2016","-14.2866","-73.1118","134","4.8"
"6/8/2016","-4.312","-76.9225","132","5.3"
"6/9/2016","-16.8885","-70.108","176","4.5"
"6/10/2016","-11.6005","-74.2114","138","4.7"
"6/10/2016","-8.5063","-74.5787","182","5"
"6/10/2016","-9.8547","-75.8945","140","4.8"
"6/10/2016","-4.8727","-80.8557","32","4.6"
"6/10/2016","-15.7894","-75.2525","30","4.7"
"6/11/2016","-4.2837","-80.8054","35","4.5"
"6/11/2016","-6.0586","-80.139","56","4.7"
"6/13/2016","-16.3532","-69.8929","217","4.5"
"6/13/2016","-8.5079","-76.198","11","4.5"
"6/13/2016","-8.3535","-74.3576","152","4.8"
"6/13/2016","-10.3574","-74.7803","19","4.8"
"6/13/2016","-5.7145","-76.776","14","4.5"
"6/14/2016","-7.2642","-79.757","45","5"
"6/14/2016","-8.0114","-80.5734","29","4.5"
"6/15/2016","-3.8624","-80.6218","33","4.5"
"6/15/2016","-8.5655","-74.221","195","5.1"
"6/16/2016","-7.8006","-75.107","18","4.5"
"6/16/2016","-8.246","-74.4679","159","4.6"
"6/16/2016","-15.6731","-70.4735","238","5"
"6/16/2016","-17.9459","-69.7641","188","4.8"
"6/17/2016","-7.6153","-74.843","150","4.6"
"6/17/2016","-16.0588","-72.3603","122","4.5"
"6/18/2016","-18.1152","-70.0515","143","4.8"
"6/18/2016","-14.753","-70.8046","210","4.9"
"6/19/2016","-16.9299","-69.8443","207","5"
"6/19/2016","-16.9256","-69.885","200","4.9"
"6/20/2016","-3.3983","-80.2184","66","4.6"
"6/20/2016","-12.7044","-76.9297","23","4.5"
"6/20/2016","-13.6322","-74.4403","114","4.5"
"6/20/2016","-16.2234","-71.7103","133","4.5"
"6/21/2016","-17.5476","-71.4138","39","4.9"
"6/21/2016","-11.6455","-77.8703","71","4.5"
"6/22/2016","-15.0193","-71.0008","179","5.3"
"6/24/2016","-14.9893","-72.9229","123","4.9"
"6/24/2016","-4.8216","-79.0997","116","4.5"
"6/25/2016","-8.7743","-75.687","49","4.5"
"6/26/2016","-11.0609","-74.0971","128","4.8"
"6/26/2016","-10.6344","-78.1101","66","4.8"
"6/26/2016","-17.8644","-69.9748","178","4.5"
"6/27/2016","-3.2686","-80.0133","88","4.8"
"6/28/2016","-5.1105","-76.3905","50","4.5"
"6/28/2016","-8.3743","-74.5605","164","4.6"
"6/30/2016","-7.7273","-76.7662","18","4.6"
"7/1/2016","-12.7332","-77.0354","60","4.6"
"7/2/2016","-4.9308","-81.0222","44","5.1"
"7/2/2016","-10.5681","-79.8764","31","4.7"
"7/2/2016","-10.4256","-78.6756","28","4.6"
"7/3/2016","-11.3427","-76.8091","119","4.5"
"7/4/2016","-16.6926","-72.2299","83","4.5"
"7/4/2016","-16.4747","-72.3869","86","4.9"
"7/5/2016","-10.6471","-74.546","137","4.6"
"7/5/2016","-8.4696","-80.3499","31","4.7"
"7/6/2016","-7.8603","-79.784","25","4.5"
"7/6/2016","-10.0127","-74.9414","20","4.9"
"7/6/2016","-15.9425","-74.6593","52","4.9"
"7/6/2016","-8.1145","-74.4593","161","4.5"
"7/9/2016","-9.2672","-75.504","125","4.5"
"7/9/2016","-8.1443","-74.5033","164","4.8"
"7/9/2016","-10.7715","-76.3521","128","5"
"7/10/2016","-8.3652","-80.1149","20","4.8"
"7/11/2016","-10.947","-76.7504","116","4.8"
"7/13/2016","-8.749","-74.7149","144","4.6"
"7/13/2016","-18.6741","-71.2171","6","4.5"
"7/13/2016","-14.8664","-75.5158","67","4.5"
"7/14/2016","-3.0013","-77.7208","146","4.6"
"7/14/2016","-9.5771","-72.529","10","4.9"
"7/15/2016","-7.9995","-74.5869","166","5.3"
"7/15/2016","-8.227","-75.3046","170","4.8"
"7/16/2016","-14.2329","-73.6759","101","4.5"
"7/16/2016","-18.0208","-69.8488","137","4.5"
"7/16/2016","-14.8443","-73.7689","98","4.8"
"7/16/2016","-6.2506","-76.1338","50","4.9"
"7/17/2016","-6.5983","-77.1088","42","4.6"
"7/17/2016","-3.0695","-80.4402","59","4.5"
"7/18/2016","-11.3501","-78.1795","59","5.7"
"7/18/2016","-14.8804","-71.8295","136","5.1"
"7/18/2016","-6.721","-76.7487","132","4.6"
"7/19/2016","-12.1142","-77.4208","44","4.5"
"7/20/2016","-8.4522","-78.9148","98","5.3"
"7/20/2016","-10.727","-78.6506","38","4.5"
"7/21/2016","-17.7344","-69.5423","163","4.9"
"7/21/2016","-18.3307","-69.7902","124","4.6"
"7/21/2016","-4.9958","-76.6007","116","4.7"
"7/25/2016","-17.4095","-70.0978","147","4.7"
"7/26/2016","-15.0098","-73.6657","115","4.7"
"7/26/2016","-6.2785","-76.0595","42","5"
"7/26/2016","-14.3092","-74.0186","98","4.6"
"7/27/2016","-7.1944","-76.3398","65","4.9"
"7/27/2016","-14.9578","-75.8037","44","4.7"
"7/28/2016","-13.1711","-77.0976","31","4.8"
"7/28/2016","-8.5056","-75.9617","128","4.5"
"7/28/2016","-14.9798","-75.7368","45","4.5"
"7/28/2016","-14.1989","-76.0276","74","4.7"
"7/29/2016","-15.3053","-72.2301","138","4.7"
"7/29/2016","-13.5811","-76.3108","51","4.7"
"7/29/2016","-16.418","-71.5687","117","4.9"
"7/30/2016","-16.7047","-72.3833","78","4.7"
"7/30/2016","-7.981","-79.7086","106","4.6"
"7/30/2016","-5.3867","-76.5465","96","4.8"
"8/1/2016","-5.5582","-75.4318","32","4.7"
"8/1/2016","-16.3139","-72.618","110","4.9"
"8/1/2016","-8.9775","-76.4897","137","5.1"
"8/1/2016","-12.6769","-76.7702","49","4.5"
"8/1/2016","-9.9492","-78.8775","45","4.9"
"8/2/2016","-14.6123","-72.7271","122","4.6"
"8/2/2016","-9.5923","-75.9797","137","4.5"
"8/2/2016","-15.313","-73.2942","118","4.7"
"8/3/2016","-13.318","-74.8264","112","5.2"
"8/4/2016","-6.6014","-76.038","11","4.5"
"8/4/2016","-9.4894","-78.3995","88","4.5"
"8/4/2016","-17.7412","-70.6686","80","4.5"
"8/4/2016","-8.3852","-80.3203","28","4.5"
"8/5/2016","-18.5585","-69.6136","147","4.8"
"8/6/2016","-15.3598","-73.5181","119","4.5"
"8/6/2016","-16.996","-69.7778","215","4.7"
"8/7/2016","-18.0805","-70.4203","30","4.7"
"8/8/2016","-15.2413","-72.1475","135","4.8"
"8/8/2016","-18.1638","-71.2757","12","4.5"
"8/8/2016","-14.7029","-76.7251","6","5.5"
"8/8/2016","-14.5258","-76.3401","11","5.3"
"8/8/2016","-14.5231","-76.2765","16","5.1"
"8/9/2016","-5.893","-78.8799","14","4.9"
"8/9/2016","-2.6235","-80.4933","101","4.6"
"8/9/2016","-7.944","-74.1526","182","4.9"
"8/11/2016","-7.228","-80.796","13","4.6"
"8/11/2016","-4.8684","-77.579","18","4.6"
"8/11/2016","-13.2327","-76.715","43","4.8"
"8/11/2016","-16.7128","-73.253","35","4.5"
"8/12/2016","-15.2223","-73.6945","118","4.6"
"8/12/2016","-11.1004","-73.3361","28","4.5"
"8/12/2016","-14.1702","-75.8084","68","5"
"8/12/2016","-14.559","-76.3037","10","4.9"
"8/13/2016","-15.0313","-72.5262","125","4.8"
"8/13/2016","-7.6449","-74.5551","164","4.9"
"8/13/2016","-2.9252","-77.0373","164","5.3"
"8/14/2016","-16.9529","-71.6829","81","4.7"
"8/14/2016","-9.9218","-78.9361","30","4.6"
"8/15/2016","-7.1301","-80.8531","35","4.9"
"8/15/2016","-15.6457","-71.672","10","5.6"
"8/15/2016","-7.0441","-80.9764","36","4.9"
"8/15/2016","-5.1794","-79.1814","23","4.8"
"8/15/2016","-8.6356","-74.5777","197","4.8"
"8/16/2016","-15.3402","-73.0253","109","4.5"
"8/17/2016","-16.5284","-71.7337","20","4.9"
"8/17/2016","-11.604","-76.9316","108","5.1"
"8/18/2016","-12.8285","-77.0144","48","4.7"
"8/18/2016","-14.5651","-75.6397","51","4.6"
"8/19/2016","-17.0856","-72.3632","54","5.5"
"8/21/2016","-16.2097","-73.8652","37","5.2"
"8/21/2016","-4.3777","-76.9599","106","4.5"
"8/21/2016","-13.2661","-76.1663","96","4.8"
"8/22/2016","-9.9964","-78.8438","33","4.5"
"8/23/2016","-6.5459","-80.9578","19","4.8"
"8/23/2016","-6.7624","-76.3348","139","5"
"8/23/2016","-15.6165","-71.0387","192","4.5"
"8/23/2016","-8.7779","-79.9477","10","4.8"
"8/24/2016","-16.1281","-72.233","129","4.6"
"8/26/2016","-15.2039","-74.1708","102","4.7"
"8/26/2016","-13.8064","-74.6957","95","4.9"
"8/26/2016","-10.7872","-73.7083","138","5.5"
"8/26/2016","-14.5252","-76.3467","15","4.8"
"8/26/2016","-15.0779","-73.591","126","4.5"
"8/27/2016","-8.228","-76.2777","160","5.2"
"8/29/2016","-18.4759","-70.0754","125","5"
"8/29/2016","-4.0182","-81.6833","7","4.6"
"8/29/2016","-16.4827","-72.5534","92","5.1"
"8/29/2016","-5.1434","-80.5624","72","4.7"
"8/29/2016","-15.96","-74.142","33","5.1"
"8/30/2016","-8.7785","-76.1045","139","4.9"
"8/30/2016","-7.6037","-74.7762","156","4.7"
"9/1/2016","-3.4391","-80.8503","29","4.5"
"9/1/2016","-16.5573","-72.307","74","5.3"
"9/2/2016","-14.9222","-76.0856","18","4.5"
"9/2/2016","-6.5366","-80.954","21","4.7"
"9/3/2016","-15.6686","-71.7055","9","4.6"
"9/3/2016","-7.1165","-75.7904","15","4.6"
"9/3/2016","-14.8157","-74.0102","98","4.6"
"9/3/2016","-9.6725","-79.954","9","4.6"
"9/3/2016","-12.6916","-76.5208","96","4.5"
"9/3/2016","-17.8976","-69.5853","177","4.9"
"9/4/2016","-6.136","-79.801","78","4.5"
"9/6/2016","-3.1924","-80.7117","30","4.6"
"9/7/2016","-6.6807","-77.025","47","4.5"
"9/7/2016","-18.1561","-70.7727","64","4.5"
"9/7/2016","-15.4458","-73.2591","112","4.5"
"9/8/2016","-4.2806","-79.7504","96","4.6"
"9/8/2016","-15.6544","-70.6598","215","5"
"9/9/2016","-15.8835","-74.015","79","4.7"
"9/9/2016","-15.7364","-71.7549","5","4.6"
"9/9/2016","-15.7374","-71.7282","12","4.6"
"9/9/2016","-8.9035","-79.5004","13","5.1"
"9/10/2016","-5.5456","-77.0987","119","6.2"
"9/11/2016","-15.5366","-74.3293","87","4.7"
"9/11/2016","-16.0442","-72.5039","28","4.5"
"9/11/2016","-4.829","-76.3079","36","4.5"
"9/11/2016","-2.6513","-77.5836","104","4.5"
"9/12/2016","-14.6409","-75.1881","77","4.5"
"9/12/2016","-14.6714","-76.1227","22","4.7"
"9/12/2016","-14.6847","-76.0929","18","4.6"
"9/12/2016","-11.2208","-75.8997","12","4.8"
"9/12/2016","-13.3017","-75.0545","85","4.7"
"9/13/2016","-14.3723","-71.8287","8","4.5"
"9/13/2016","-10.0105","-78.7838","28","4.9"
"9/14/2016","-10.4474","-76.1916","140","4.9"
"9/15/2016","-6.3559","-76.7386","33","4.9"
"9/15/2016","-3.5099","-80.8664","30","4.7"
"9/15/2016","-11.0034","-79.1896","23","4.5"
"9/16/2016","-17.7335","-69.8108","160","4.7"
"9/17/2016","-11.2776","-76.6063","121","4.6"
"9/17/2016","-11.2181","-75.0935","11","4.8"
"9/18/2016","-16.057","-73.7169","38","5"
"9/18/2016","-10.4685","-75.1249","28","4.9"
"9/18/2016","-8.6272","-74.9245","22","4.9"
"9/18/2016","-14.5752","-76.4698","8","4.5"
"9/19/2016","-13.9101","-75.9249","67","4.6"
"9/19/2016","-16.9204","-71.26","116","4.8"
"9/19/2016","-18.2124","-69.9357","140","4.6"
"9/20/2016","-17.6058","-70.7108","106","5.3"
"9/20/2016","-8.7541","-76.5382","143","4.5"
"9/21/2016","-14.5925","-74.2797","113","4.6"
"9/22/2016","-12.9793","-75.0246","96","4.6"
"9/22/2016","-7.7094","-74.7741","170","4.7"
"9/23/2016","-15.9139","-75.3078","13","4.7"
"9/24/2016","-16.6174","-72.115","97","4.5"
"9/24/2016","-16.5748","-71.9466","128","4.5"
"9/25/2016","-5.9971","-81.8044","25","4.7"
"9/25/2016","-5.5549","-81.2185","41","4.7"
"9/25/2016","-8.3771","-75.139","135","5.2"
"9/25/2016","-3.4328","-80.9593","29","5.3"
"9/26/2016","-5.6677","-77.1766","110","4.5"
"9/26/2016","-14.7583","-73.9476","108","4.6"
"9/26/2016","-14.7811","-73.9524","105","4.7"
"9/26/2016","-12.0958","-77.5006","46","4.6"
"9/27/2016","-3.554","-80.9308","15","4.5"
"9/27/2016","-14.1141","-72.9664","121","4.5"
"9/28/2016","-9.1481","-78.7525","70","4.5"
"9/28/2016","-16.2066","-72.0003","141","4.5"
"9/29/2016","-6.1118","-80.653","41","4.7"
"9/29/2016","-9.8923","-74.5386","29","4.5"
"9/29/2016","-17.9097","-73.051","38","4.8"
"9/29/2016","-14.2298","-72.8589","112","4.8"
"9/30/2016","-18.2592","-71.4742","8","4.5"
"9/30/2016","-8.142","-74.5236","171","4.7"
"9/30/2016","-9.1492","-74.455","188","4.7"
"9/30/2016","-3.9993","-77.0339","122","5.2"
"10/1/2016","-3.4165","-80.7977","49","4.6"
"10/1/2016","-5.3668","-77.8712","29","4.5"
"10/1/2016","-18.1634","-71.1985","48","4.5"
"10/1/2016","-8.8266","-74.9263","44","5.3"
"10/2/2016","-13.9226","-72.6316","135","4.6"
"10/2/2016","-10.4894","-78.5982","40","4.5"
"10/2/2016","-8.5997","-80.592","5","5.5"
"10/3/2016","-11.9345","-76.3908","106","4.6"
"10/3/2016","-3.5252","-80.7815","17","4.5"
"10/3/2016","-14.4323","-76.3216","18","4.9"
"10/3/2016","-7.872","-74.6536","169","4.9"
"10/4/2016","-9.5762","-79.0023","49","4.5"
"10/4/2016","-18.5184","-71.2294","16","4.7"
"10/5/2016","-3.3206","-80.673","45","4.6"
"10/5/2016","-9.7901","-74.9788","168","5.6"
"10/5/2016","-6.1011","-80.2793","50","4.7"
"10/6/2016","-15.6724","-70.8779","212","4.6"
"10/6/2016","-11.3567","-73.3319","20","4.7"
"10/6/2016","-15.5025","-75.64","27","4.9"
"10/8/2016","-14.9136","-72.5061","130","4.5"
"10/8/2016","-5.3132","-76.2425","82","4.6"
"10/8/2016","-4.0183","-81.1341","34","4.6"
"10/8/2016","-5.3769","-76.1516","108","4.7"
"10/9/2016","-8.8051","-76.6558","51","4.7"
"10/10/2016","-11.5439","-73.1866","29","4.5"
"10/11/2016","-3.1557","-78.4045","52","4.5"
"10/11/2016","-10.5536","-75.5601","14","4.8"
"10/11/2016","-10.4411","-79.9953","24","4.6"
"10/12/2016","-5.4917","-75.9015","29","4.6"
"10/13/2016","-17.2135","-69.4907","223","4.5"
"10/13/2016","-14.3604","-76.0532","42","4.9"
"10/14/2016","-6.1229","-75.2343","49","4.9"
"10/14/2016","-11.0224","-79.2959","37","5.2"
"10/15/2016","-15.7458","-74.0292","86","4.7"
"10/15/2016","-6.2323","-75.9934","45","4.5"
"10/15/2016","-12.4371","-78.0698","23","5.1"
"10/16/2016","-8.8367","-74.6594","151","4.9"
"10/16/2016","-7.0978","-80.4237","26","5.7"
"10/17/2016","-3.4147","-80.7762","29","4.8"
"10/17/2016","-7.0709","-80.3934","27","4.5"
"10/17/2016","-14.3923","-75.7168","53","5.3"
"10/18/2016","-5.3799","-76.661","104","4.8"
"10/18/2016","-11.2329","-73.4515","34","4.6"
"10/19/2016","-9.1971","-79.0997","46","4.6"
"10/19/2016","-12.4378","-78.0856","14","5.3"
"10/19/2016","-17.3744","-71.2137","61","4.6"
"10/19/2016","-13.6437","-76.5325","52","5.3"
"10/22/2016","-6.1978","-81.3456","16","4.5"
"10/22/2016","-10.582","-75.408","145","4.7"
"10/22/2016","-9.9447","-74.7587","24","4.6"
"10/22/2016","-14.4519","-75.7408","54","5"
"10/22/2016","-17.1102","-69.8804","234","4.5"
"10/23/2016","-10.097","-75.5979","15","4.6"
"10/24/2016","-16.0325","-75.1834","14","4.7"
"10/24/2016","-11.8219","-77.1356","69","4.9"
"10/25/2016","-8.612","-74.9389","142","5.2"
"10/25/2016","-5.0516","-81.3317","29","5"
"10/26/2016","-9.3337","-75.6789","25","5.4"
"10/27/2016","-12.8878","-76.9884","52","5"
"10/27/2016","-14.4885","-74.3946","99","4.7"
"10/27/2016","-5.1087","-76.8848","115","4.5"
"10/27/2016","-5.134","-76.8672","113","4.7"
"10/28/2016","-8.6859","-74.6725","138","4.9"
"10/28/2016","-4.3953","-77.2293","135","4.8"
"10/28/2016","-12.0333","-77.6595","52","5.3"
"10/29/2016","-9.4255","-75.5698","7","5"
"10/29/2016","-15.7793","-71.4436","153","4.5"
"10/29/2016","-8.4616","-74.3748","152","4.5"
